Date,Open,High,Low,Close,Shares Traded,Tur11er (Rs. Cr)
2015-02-03,-0,-0,-0,3190.5,-0,-0
2015-02-04,-0,-0,-0,3171.1,-0,-0
2015-02-05,-0,-0,-0,3138.08,-0,-0
2015-02-06,-0,-0,-0,3099.25,-0,-0
2015-02-09,-0,-0,-0,3058.15,-0,-0
2015-02-10,-0,-0,-0,3056.17,-0,-0
2015-02-11,-0,-0,-0,3092.47,-0,-0
2015-02-12,-0,-0,-0,3128.3,-0,-0
2015-02-13,-0,-0,-0,3133.53,-0,-0
2015-02-16,-0,-0,-0,3133.29,-0,-0
2015-02-18,-0,-0,-0,3164.7,-0,-0
2015-02-19,-0,-0,-0,3168.24,-0,-0
2015-02-20,-0,-0,-0,3164.14,-0,-0
2015-02-23,-0,-0,-0,3122.45,-0,-0
2015-02-24,-0,-0,-0,3117.57,-0,-0
2015-02-25,-0,-0,-0,3108.25,-0,-0
2015-02-26,-0,-0,-0,3093.18,-0,-0
2015-02-27,-0,-0,-0,3150.1,-0,-0
2015-02-28,-0,-0,-0,3123.85,-0,-0
2015-03-02,-0,-0,-0,3196.18,-0,-0
2015-03-03,-0,-0,-0,3243.62,-0,-0
2015-03-04,-0,-0,-0,3197.49,-0,-0
2015-03-05,-0,-0,-0,3204.66,-0,-0
2015-03-09,-0,-0,-0,3155.17,-0,-0
2015-03-10,-0,-0,-0,3166.34,-0,-0
2015-03-11,-0,-0,-0,3164.47,-0,-0
2015-03-12,-0,-0,-0,3205.61,-0,-0
2015-03-13,-0,-0,-0,3156.05,-0,-0
2015-03-16,-0,-0,-0,3153.9,-0,-0
2015-03-17,-0,-0,-0,3170.05,-0,-0
2015-03-18,-0,-0,-0,3186.91,-0,-0
2015-03-19,-0,-0,-0,3147.97,-0,-0
2015-03-20,-0,-0,-0,3068.3,-0,-0
2015-03-23,-0,-0,-0,3032.66,-0,-0
2015-03-24,-0,-0,-0,3026.28,-0,-0
2015-03-25,-0,-0,-0,3000.83,-0,-0
2015-03-26,-0,-0,-0,2966.12,-0,-0
2015-03-27,-0,-0,-0,2977.02,-0,-0
2015-03-30,-0,-0,-0,3066.71,-0,-0
2015-03-31,-0,-0,-0,3102.36,-0,-0
2015-04-01,-0,-0,-0,3172.1,-0,-0
2015-04-06,-0,-0,-0,3250.35,-0,-0
2015-04-07,-0,-0,-0,3312.28,-0,-0
2015-04-08,-0,-0,-0,3344.45,-0,-0
2015-04-09,-0,-0,-0,3344.94,-0,-0
2015-04-10,-0,-0,-0,3344.86,-0,-0
2015-04-13,-0,-0,-0,3362.56,-0,-0
2015-04-15,-0,-0,-0,3339.79,-0,-0
2015-04-16,-0,-0,-0,3293.2,-0,-0
2015-04-17,-0,-0,-0,3264.79,-0,-0
2015-04-20,-0,-0,-0,3181.74,-0,-0
2015-04-21,-0,-0,-0,3167.95,-0,-0
2015-04-22,-0,-0,-0,3159.1,-0,-0
2015-04-23,-0,-0,-0,3152.5,-0,-0
2015-04-24,-0,-0,-0,3066.63,-0,-0
2015-04-27,-0,-0,-0,2955.57,-0,-0
2015-04-28,-0,-0,-0,3025.25,-0,-0
2015-04-29,-0,-0,-0,3038.9,-0,-0
2015-04-30,-0,-0,-0,3027.95,-0,-0
2015-05-04,-0,-0,-0,3101.81,-0,-0
2015-05-05,-0,-0,-0,3122.66,-0,-0
2015-05-06,-0,-0,-0,2986.81,-0,-0
2015-05-07,-0,-0,-0,2928.36,-0,-0
2015-05-08,-0,-0,-0,2996.38,-0,-0
2015-05-11,-0,-0,-0,3034.18,-0,-0
2015-05-12,-0,-0,-0,2939.59,-0,-0
2015-05-13,-0,-0,-0,2979.57,-0,-0
2015-05-14,-0,-0,-0,3018.09,-0,-0
2015-05-15,-0,-0,-0,3012.74,-0,-0
2015-05-18,-0,-0,-0,3049.08,-0,-0
2015-05-19,-0,-0,-0,3066.28,-0,-0
2015-05-20,-0,-0,-0,3059.19,-0,-0
2015-05-21,-0,-0,-0,3054.13,-0,-0
2015-05-22,-0,-0,-0,3044.15,-0,-0
2015-05-25,-0,-0,-0,3043.48,-0,-0
2015-05-26,-0,-0,-0,3026.28,-0,-0
2015-05-27,-0,-0,-0,3023.73,-0,-0
2015-05-28,-0,-0,-0,3026.91,-0,-0
2015-05-29,-0,-0,-0,3072.93,-0,-0
2015-06-01,-0,-0,-0,3073.18,-0,-0
2015-06-02,-0,-0,-0,2998.01,-0,-0
2015-06-03,-0,-0,-0,2896.18,-0,-0
2015-06-04,-0,-0,-0,2888.11,-0,-0
2015-06-05,-0,-0,-0,2889.51,-0,-0
2015-06-08,-0,-0,-0,2837.5,-0,-0
2015-06-09,-0,-0,-0,2809.93,-0,-0
2015-06-10,-0,-0,-0,2843.9,-0,-0
2015-06-11,-0,-0,-0,2799.53,-0,-0
2015-06-12,-0,-0,-0,2797.74,-0,-0
2015-06-15,-0,-0,-0,2829.72,-0,-0
2015-06-16,-0,-0,-0,2851.89,-0,-0
2015-06-17,-0,-0,-0,2886.04,-0,-0
2015-06-18,-0,-0,-0,2921.21,-0,-0
2015-06-19,-0,-0,-0,2914.1,-0,-0
2015-06-22,-0,-0,-0,2979.01,-0,-0
2015-06-23,-0,-0,-0,2981.2,-0,-0
2015-06-24,-0,-0,-0,2961.9,-0,-0
2015-06-25,-0,-0,-0,2972.78,-0,-0
2015-06-26,-0,-0,-0,2994.51,-0,-0
2015-06-29,-0,-0,-0,2930.01,-0,-0
2015-06-30,-0,-0,-0,2966.1,-0,-0
2015-07-01,-0,-0,-0,3017.32,-0,-0
2015-07-02,-0,-0,-0,3052.15,-0,-0
2015-07-03,-0,-0,-0,3051.78,-0,-0
2015-07-06,-0,-0,-0,3093.39,-0,-0
2015-07-07,-0,-0,-0,3128.87,-0,-0
2015-07-08,-0,-0,-0,3070.09,-0,-0
2015-07-09,-0,-0,-0,3074.88,-0,-0
2015-07-10,-0,-0,-0,3098.6,-0,-0
2015-07-13,-0,-0,-0,3143.63,-0,-0
2015-07-14,-0,-0,-0,3161.94,-0,-0
2015-07-15,-0,-0,-0,3170.52,-0,-0
2015-07-16,-0,-0,-0,3175.22,-0,-0
2015-07-17,-0,-0,-0,3205,-0,-0
2015-07-20,-0,-0,-0,3213.31,-0,-0
2015-07-21,-0,-0,-0,3150.69,-0,-0
2015-07-22,-0,-0,-0,3187.83,-0,-0
2015-07-23,-0,-0,-0,3226.44,-0,-0
2015-07-24,-0,-0,-0,3197.82,-0,-0
2015-07-27,-0,-0,-0,3137.09,-0,-0
2015-07-28,-0,-0,-0,3125.45,-0,-0
2015-07-29,-0,-0,-0,3159.95,-0,-0
2015-07-30,-0,-0,-0,3200.47,-0,-0
2015-07-31,-0,-0,-0,3239.06,-0,-0
2015-08-03,-0,-0,-0,3268.75,-0,-0
2015-08-04,-0,-0,-0,3295.82,-0,-0
2015-08-05,-0,-0,-0,3306.31,-0,-0
2015-08-06,-0,-0,-0,3292.38,-0,-0
2015-08-07,-0,-0,-0,3283.15,-0,-0
2015-08-10,-0,-0,-0,3251.14,-0,-0
2015-08-11,-0,-0,-0,3190.42,-0,-0
2015-08-12,-0,-0,-0,3099.62,-0,-0
2015-08-13,-0,-0,-0,3053.63,-0,-0
2015-08-14,-0,-0,-0,3119.77,-0,-0
2015-08-17,-0,-0,-0,3126.13,-0,-0
2015-08-18,-0,-0,-0,3180.29,-0,-0
2015-08-19,-0,-0,-0,3170.67,-0,-0
2015-08-20,-0,-0,-0,3092.91,-0,-0
2015-08-21,-0,-0,-0,3063.23,-0,-0
2015-08-24,-0,-0,-0,2723.31,-0,-0
2015-08-25,-0,-0,-0,2783.32,-0,-0
2015-08-26,-0,-0,-0,2813.48,-0,-0
2015-08-27,-0,-0,-0,2893.42,-0,-0
2015-08-28,-0,-0,-0,2894.61,-0,-0
2015-08-31,-0,-0,-0,2886.18,-0,-0
2015-09-01,-0,-0,-0,2805.78,-0,-0
2015-09-02,-0,-0,-0,2799.38,-0,-0
2015-09-03,-0,-0,-0,2851.55,-0,-0
2015-09-04,-0,-0,-0,2755.08,-0,-0
2015-09-07,-0,-0,-0,2705.71,-0,-0
2015-09-08,-0,-0,-0,2748.86,-0,-0
2015-09-09,-0,-0,-0,2804.11,-0,-0
2015-09-10,-0,-0,-0,2797.21,-0,-0
2015-09-11,-0,-0,-0,2815.26,-0,-0
2015-09-14,-0,-0,-0,2844.84,-0,-0
2015-09-15,-0,-0,-0,2823.29,-0,-0
2015-09-16,-0,-0,-0,2800.15,-0,-0
2015-09-18,-0,-0,-0,2821.25,-0,-0
2015-09-21,-0,-0,-0,2863.13,-0,-0
2015-09-22,-0,-0,-0,2820.9,-0,-0
2015-09-23,-0,-0,-0,2838.22,-0,-0
2015-09-24,-0,-0,-0,2851.42,-0,-0
2015-09-28,-0,-0,-0,2858.55,-0,-0
2015-09-29,-0,-0,-0,2875.92,-0,-0
2015-09-30,-0,-0,-0,2911.47,-0,-0
2015-10-01,-0,-0,-0,2909.72,-0,-0
2015-10-05,-0,-0,-0,2969.4,-0,-0
2015-10-06,-0,-0,-0,2989.72,-0,-0
2015-10-07,-0,-0,-0,2989.57,-0,-0
2015-10-08,-0,-0,-0,2969.12,-0,-0
2015-10-09,-0,-0,-0,2961.83,-0,-0
2015-10-12,-0,-0,-0,2974.18,-0,-0
2015-10-13,-0,-0,-0,3008.49,-0,-0
2015-10-14,-0,-0,-0,2994.1,-0,-0
2015-10-15,-0,-0,-0,2987.65,-0,-0
2015-10-16,-0,-0,-0,2994.89,-0,-0
2015-10-19,-0,-0,-0,3013.9,-0,-0
2015-10-20,-0,-0,-0,3011.82,-0,-0
2015-10-21,-0,-0,-0,2996.46,-0,-0
2015-10-23,-0,-0,-0,2984.31,-0,-0
2015-10-26,-0,-0,-0,2956.98,-0,-0
2015-10-27,-0,-0,-0,2970.69,-0,-0
2015-10-28,-0,-0,-0,2968.6,-0,-0
2015-10-29,-0,-0,-0,2949.57,-0,-0
2015-10-30,-0,-0,-0,2915.03,-0,-0
2015-11-02,-0,-0,-0,2915.57,-0,-0
2015-11-03,-0,-0,-0,2929.1,-0,-0
2015-11-04,-0,-0,-0,2923.07,-0,-0
2015-11-05,-0,-0,-0,2857.28,-0,-0
2015-11-06,-0,-0,-0,2842.17,-0,-0
2015-11-09,-0,-0,-0,2875.1,-0,-0
2015-11-10,-0,-0,-0,2829.19,-0,-0
2015-11-11,-0,-0,-0,2874.97,-0,-0
2015-11-13,-0,-0,-0,2845.37,-0,-0
2015-11-16,-0,-0,-0,2867.99,-0,-0
2015-11-17,-0,-0,-0,2886.36,-0,-0
2015-11-18,-0,-0,-0,2856.88,-0,-0
2015-11-19,-0,-0,-0,2903.29,-0,-0
2015-11-20,-0,-0,-0,2918.77,-0,-0
2015-11-23,-0,-0,-0,2929.29,-0,-0
2015-11-24,-0,-0,-0,2955.49,-0,-0
2015-11-26,-0,-0,-0,2969.55,-0,-0
2015-11-27,-0,-0,-0,2973.72,-0,-0
2015-11-30,-0,-0,-0,2994.02,-0,-0
2015-12-01,-0,-0,-0,3019.07,-0,-0
2015-12-02,-0,-0,-0,3015.57,-0,-0
2015-12-03,-0,-0,-0,3007.41,-0,-0
2015-12-04,-0,-0,-0,2953.89,-0,-0
2015-12-07,-0,-0,-0,2966.73,-0,-0
2015-12-08,-0,-0,-0,2914.18,-0,-0
2015-12-09,-0,-0,-0,2839.13,-0,-0
2015-12-10,-0,-0,-0,2871.32,-0,-0
2015-12-11,-0,-0,-0,2858.56,-0,-0
2015-12-14,-0,-0,-0,2877.35,-0,-0
2015-12-15,-0,-0,-0,2903.87,-0,-0
2015-12-16,-0,-0,-0,2918.69,-0,-0
2015-12-17,-0,-0,-0,2986.28,-0,-0
2015-12-18,-0,-0,-0,2982.06,-0,-0
2015-12-21,-0,-0,-0,3009.12,-0,-0
2015-12-22,-0,-0,-0,3004.74,-0,-0
2015-12-23,-0,-0,-0,3027.32,-0,-0
2015-12-24,-0,-0,-0,3057.75,-0,-0
2015-12-28,-0,-0,-0,3066.62,-0,-0
2015-12-29,-0,-0,-0,3061.65,-0,-0
2015-12-30,-0,-0,-0,3060.65,-0,-0
2015-12-31,-0,-0,-0,3090.08,-0,-0
2016-01-01,-0,-0,-0,3128.79,-0,-0
2016-01-04,-0,-0,-0,3090.03,-0,-0
2016-01-05,-0,-0,-0,3110.38,-0,-0
2016-01-06,-0,-0,-0,3092.91,-0,-0
2016-01-07,-0,-0,-0,2976.82,-0,-0
2016-01-08,-0,-0,-0,3013.13,-0,-0
2016-01-11,-0,-0,-0,2986.08,-0,-0
2016-01-12,-0,-0,-0,2960.34,-0,-0
2016-01-13,-0,-0,-0,2883.66,-0,-0
2016-01-14,-0,-0,-0,2822.43,-0,-0
2016-01-15,-0,-0,-0,2697.86,-0,-0
2016-01-18,-0,-0,-0,2556.06,-0,-0
2016-01-19,-0,-0,-0,2610.58,-0,-0
2016-01-20,-0,-0,-0,2552.94,-0,-0
2016-01-21,-0,-0,-0,2563.77,-0,-0
2016-01-22,-0,-0,-0,2628.23,-0,-0
2016-01-25,-0,-0,-0,2653.09,-0,-0
2016-01-27,-0,-0,-0,2659.43,-0,-0
2016-01-28,-0,-0,-0,2660.82,-0,-0
2016-01-29,-0,-0,-0,2701.09,-0,-0
2016-02-01,-0,-0,-0,2727.54,-0,-0
2016-02-02,-0,-0,-0,2673.53,-0,-0
2016-02-03,-0,-0,-0,2592.28,-0,-0
2016-02-04,-0,-0,-0,2556.29,-0,-0
2016-02-05,-0,-0,-0,2608.1,-0,-0
2016-02-08,-0,-0,-0,2621.96,-0,-0
2016-02-09,-0,-0,-0,2579.81,-0,-0
2016-02-10,-0,-0,-0,2518.94,-0,-0
2016-02-11,-0,-0,-0,2367.48,-0,-0
2016-02-12,-0,-0,-0,2326.45,-0,-0
2016-02-15,-0,-0,-0,2431.11,-0,-0
2016-02-16,-0,-0,-0,2368.07,-0,-0
2016-02-17,-0,-0,-0,2372.23,-0,-0
2016-02-18,-0,-0,-0,2388.93,-0,-0
2016-02-19,-0,-0,-0,2411.79,-0,-0
2016-02-22,-0,-0,-0,2429.34,-0,-0
2016-02-23,-0,-0,-0,2392.75,-0,-0
2016-02-24,-0,-0,-0,2361.13,-0,-0
2016-02-25,-0,-0,-0,2325.38,-0,-0
2016-02-26,-0,-0,-0,2314.26,-0,-0
2016-02-29,-0,-0,-0,2314.42,-0,-0
2016-03-01,-0,-0,-0,2410.96,-0,-0
2016-03-02,-0,-0,-0,2481.15,-0,-0
2016-03-03,-0,-0,-0,2524.05,-0,-0
2016-03-04,-0,-0,-0,2535.44,-0,-0
2016-03-08,-0,-0,-0,2555.77,-0,-0
2016-03-09,-0,-0,-0,2573.51,-0,-0
2016-03-10,-0,-0,-0,2566.42,-0,-0
2016-03-11,-0,-0,-0,2562.79,-0,-0
2016-03-14,-0,-0,-0,2575.66,-0,-0
2016-03-15,-0,-0,-0,2565.36,-0,-0
2016-03-16,-0,-0,-0,2558.97,-0,-0
2016-03-17,-0,-0,-0,2578.88,-0,-0
2016-03-18,-0,-0,-0,2593.88,-0,-0
2016-03-21,-0,-0,-0,2639.82,-0,-0
2016-03-22,-0,-0,-0,2646.17,-0,-0
2016-03-23,-0,-0,-0,2649.05,-0,-0
2016-03-28,-0,-0,-0,2589.74,-0,-0
2016-03-29,-0,-0,-0,2579.24,-0,-0
2016-03-30,-0,-0,-0,2635.29,-0,-0
2016-03-31,-0,-0,-0,2654.6,-0,-0
2016-04-01,-0,-0,-0,2696.59,172078832,745
2016-04-04,-0,-0,-0,2710.97,94506613,634.62
2016-04-05,-0,-0,-0,2648.63,99345012,656.2
2016-04-06,-0,-0,-0,2678.33,96174050,594.21
2016-04-07,-0,-0,-0,2666.99,100278190,602.95
2016-04-08,-0,-0,-0,2692.72,89109126,584.89
2016-04-11,-0,-0,-0,2722.01,78509045,570.1
2016-04-12,-0,-0,-0,2754.85,81183380,681.38
2016-04-13,-0,-0,-0,2784.64,102088051,792.04
2016-04-18,-0,-0,-0,2824.25,89666057,747.48
2016-04-20,-0,-0,-0,2855.73,116512259,870.89
2016-04-21,-0,-0,-0,2843.87,113889229,846.14
2016-04-22,-0,-0,-0,2840.97,86684742,651.09
2016-04-25,-0,-0,-0,2821.92,89790268,687.58
2016-04-26,-0,-0,-0,2836.65,92273874,826.52
2016-04-27,-0,-0,-0,2852.49,89812004,846.77
2016-04-28,-0,-0,-0,2830.22,178311884,1355.83
2016-04-29,-0,-0,-0,2819.49,117963136,956.91
2016-05-02,-0,-0,-0,2828.38,102345838,861.73
2016-05-03,-0,-0,-0,2820.28,115143490,894.54
2016-05-04,-0,-0,-0,2770.4,91114627,671.88
2016-05-05,-0,-0,-0,2774.31,94376924,710.76
2016-05-06,-0,-0,-0,2792.55,94321617,823.25
2016-05-09,-0,-0,-0,2838.12,96608232,769.9
2016-05-10,-0,-0,-0,2838.87,109434447,904.81
2016-05-11,-0,-0,-0,2829.56,119982753,830.36
2016-05-12,-0,-0,-0,2858.39,104637850,860.7
2016-05-13,-0,-0,-0,2851.3,125019573,858.38
2016-05-16,-0,-0,-0,2849.73,95451114,756.74
2016-05-17,-0,-0,-0,2864.92,106126565,985.27
2016-05-18,-0,-0,-0,2866.7,96616510,852.77
2016-05-19,-0,-0,-0,2842.27,138900345,1394.53
2016-05-20,-0,-0,-0,2811.7,103917579,940.23
2016-05-23,-0,-0,-0,2786.37,99556436,781
2016-05-24,-0,-0,-0,2776.06,113298037,858.27
2016-05-25,-0,-0,-0,2795.27,117748821,1229.75
2016-05-26,-0,-0,-0,2821.25,162217227,1173.05
2016-05-27,-0,-0,-0,2863.43,125446000,1165.2
2016-05-30,-0,-0,-0,2874.55,95079581,844.06
2016-05-31,-0,-0,-0,2872.34,119656087,948.91
2016-06-01,-0,-0,-0,2872.55,94785937,753.04
2016-06-02,-0,-0,-0,2872.03,78482522,623.58
2016-06-03,-0,-0,-0,2859.24,119180683,789.97
2016-06-06,-0,-0,-0,2867.82,86967367,677.71
2016-06-07,-0,-0,-0,2906.35,103143524,891.97
2016-06-08,-0,-0,-0,2948.9,112339577,911.65
2016-06-09,-0,-0,-0,2953.93,131155345,865.35
2016-06-10,-0,-0,-0,2948.8,169586331,876.79
2016-06-13,-0,-0,-0,2938.49,139224591,752.7
2016-06-14,-0,-0,-0,2964.05,193384962,836.74
2016-06-15,-0,-0,-0,2987.32,162968673,862.42
2016-06-16,-0,-0,-0,2987.44,-0,-0
2016-06-17,-0,-0,-0,3011.22,-0,-0
2016-06-20,-0,-0,-0,3019.74,-0,-0
2016-06-21,-0,-0,-0,3028.07,-0,-0
2016-06-22,-0,-0,-0,3003.72,-0,-0
2016-06-23,-0,-0,-0,2996.95,-0,-0
2016-06-24,-0,-0,-0,2920.93,-0,-0
2016-06-27,-0,-0,-0,2974.09,-0,-0
2016-06-28,-0,-0,-0,2989.22,-0,-0
2016-06-29,-0,-0,-0,3036.45,-0,-0
2016-06-30,-0,-0,-0,3095.04,-0,-0
2016-07-01,-0,-0,-0,3116.85,-0,-0
2016-07-04,-0,-0,-0,3166.83,-0,-0
2016-07-05,-0,-0,-0,3175.13,-0,-0
2016-07-07,-0,-0,-0,3171.28,-0,-0
2016-07-08,-0,-0,-0,3155.83,-0,-0
2016-07-11,-0,-0,-0,3192.01,-0,-0
2016-07-12,-0,-0,-0,3216.89,-0,-0
2016-07-13,-0,-0,-0,3172.22,-0,-0
2016-07-14,-0,-0,-0,3202.76,-0,-0
2016-07-15,-0,-0,-0,3168.04,-0,-0
2016-07-18,-0,-0,-0,3154.47,-0,-0
2016-07-19,-0,-0,-0,3156.6,-0,-0
2016-07-20,-0,-0,-0,3184.93,-0,-0
2016-07-21,-0,-0,-0,3191.07,-0,-0
2016-07-22,-0,-0,-0,3200.27,-0,-0
2016-07-25,-0,-0,-0,3237.97,-0,-0
2016-07-26,-0,-0,-0,3203.84,-0,-0
2016-07-27,-0,-0,-0,3218.37,-0,-0
2016-07-28,-0,-0,-0,3254.2,-0,-0
2016-07-29,-0,-0,-0,3242.07,-0,-0
2016-08-01,-0,-0,-0,3234.53,-0,-0
2016-08-02,-0,-0,-0,3207.19,-0,-0
2016-08-03,-0,-0,-0,3154.9,-0,-0
2016-08-04,-0,-0,-0,3174.24,-0,-0
2016-08-05,-0,-0,-0,3226.07,-0,-0
2016-08-08,-0,-0,-0,3261.71,-0,-0
2016-08-09,-0,-0,-0,3236.96,-0,-0
2016-08-10,-0,-0,-0,3180.29,-0,-0
2016-08-11,-0,-0,-0,3170.67,-0,-0
2016-08-12,-0,-0,-0,3182.55,-0,-0
2016-08-16,-0,-0,-0,3201.44,-0,-0
2016-08-17,-0,-0,-0,3222.45,-0,-0
2016-08-18,-0,-0,-0,3254.28,-0,-0
2016-08-19,-0,-0,-0,3274.26,-0,-0
2016-08-22,-0,-0,-0,3264.62,-0,-0
2016-08-23,-0,-0,-0,3277.06,-0,-0
2016-08-24,-0,-0,-0,3297.83,-0,-0
2016-08-25,-0,-0,-0,3259.09,-0,-0
2016-08-26,-0,-0,-0,3257.68,-0,-0
2016-08-29,-0,-0,-0,3252.53,-0,-0
2016-08-30,-0,-0,-0,3289.54,-0,-0
2016-08-31,-0,-0,-0,3302.65,-0,-0
2016-09-01,-0,-0,-0,3276.99,-0,-0
2016-09-02,-0,-0,-0,3317.63,-0,-0
2016-09-06,-0,-0,-0,3346.89,-0,-0
2016-09-07,-0,-0,-0,3386.95,-0,-0
2016-09-08,-0,-0,-0,3439.7,-0,-0
2016-09-09,-0,-0,-0,3402.77,-0,-0
2016-09-12,-0,-0,-0,3281.48,-0,-0
2016-09-14,-0,-0,-0,3357.3,-0,-0
2016-09-15,-0,-0,-0,3366.53,-0,-0
2016-09-16,-0,-0,-0,3376.06,-0,-0
2016-09-19,-0,-0,-0,3403.15,-0,-0
2016-09-20,-0,-0,-0,3403.96,-0,-0
2016-09-21,-0,-0,-0,3404.48,-0,-0
2016-09-22,-0,-0,-0,3449.06,-0,-0
2016-09-23,-0,-0,-0,3461.94,-0,-0
2016-09-26,-0,-0,-0,3439.73,-0,-0
2016-09-27,-0,-0,-0,3431.13,-0,-0
2016-09-28,-0,-0,-0,3471.81,-0,-0
2016-09-29,-0,-0,-0,3269.96,-0,-0
2016-09-30,-0,-0,-0,3361.47,-0,-0
2016-10-03,-0,-0,-0,3480.07,-0,-0
2016-10-04,-0,-0,-0,3497.55,-0,-0
2016-10-05,-0,-0,-0,3515.95,-0,-0
2016-10-06,-0,-0,-0,3482.34,-0,-0
2016-10-07,-0,-0,-0,3484.95,-0,-0
2016-10-10,-0,-0,-0,3487.69,-0,-0
2016-10-13,-0,-0,-0,3432.3,-0,-0
2016-10-14,-0,-0,-0,3457.61,-0,-0
2016-10-17,-0,-0,-0,3441.77,-0,-0
2016-10-18,-0,-0,-0,3501.49,-0,-0
2016-10-19,-0,-0,-0,3520.15,-0,-0
2016-10-20,-0,-0,-0,3547.08,-0,-0
2016-10-21,-0,-0,-0,3557.43,-0,-0
2016-10-24,-0,-0,-0,3568.68,-0,-0
2016-10-25,-0,-0,-0,3571.22,-0,-0
2016-10-26,-0,-0,-0,3526.56,-0,-0
2016-10-27,-0,-0,-0,3497.19,-0,-0
2016-10-28,-0,-0,-0,3539.21,85053230,999.34
2016-10-30,-0,-0,-0,3565.55,-0,-0
2016-11-01,-0,-0,-0,3554.67,-0,-0
2016-11-02,-0,-0,-0,3460.89,-0,-0
2016-11-03,-0,-0,-0,3425.28,-0,-0
2016-11-04,-0,-0,-0,3355.77,-0,-0
2016-11-07,-0,-0,-0,3414.54,-0,-0
2016-11-08,-0,-0,-0,3435.65,-0,-0
2016-11-09,-0,-0,-0,3303.24,-0,-0
2016-11-10,-0,-0,-0,3377.82,-0,-0
2016-11-11,-0,-0,-0,3242.23,-0,-0
2016-11-15,-0,-0,-0,3046.76,-0,-0
2016-11-16,-0,-0,-0,3055.06,-0,-0
2016-11-17,-0,-0,-0,3036.07,-0,-0
2016-11-18,-0,-0,-0,3039.73,-0,-0
2016-11-21,-0,-0,-0,2930.25,-0,-0
2016-11-22,-0,-0,-0,2966.67,-0,-0
2016-11-23,-0,-0,-0,3015.14,-0,-0
2016-11-24,-0,-0,-0,3001.57,-0,-0
2016-11-25,-0,-0,-0,3060.27,-0,-0
2016-11-28,-0,-0,-0,3086.35,-0,-0
2016-11-29,-0,-0,-0,3112.69,-0,-0
2016-11-30,-0,-0,-0,3163.83,-0,-0
2016-12-01,-0,-0,-0,3119.98,-0,-0
2016-12-02,-0,-0,-0,3073.62,-0,-0
2016-12-05,-0,-0,-0,3074.68,-0,-0
2016-12-06,-0,-0,-0,3106.24,-0,-0
2016-12-07,-0,-0,-0,3077.18,-0,-0
2016-12-08,-0,-0,-0,3130.23,-0,-0
2016-12-09,-0,-0,-0,3156.29,-0,-0
2016-12-12,-0,-0,-0,3118.43,-0,-0
2016-12-13,-0,-0,-0,3112.3,-0,-0
2016-12-14,-0,-0,-0,3082.64,-0,-0
2016-12-15,-0,-0,-0,3097.34,-0,-0
2016-12-16,-0,-0,-0,3068.83,-0,-0
2016-12-19,-0,-0,-0,3053.99,-0,-0
2016-12-20,-0,-0,-0,3008.63,-0,-0
2016-12-21,-0,-0,-0,3014.56,-0,-0
2016-12-22,-0,-0,-0,2978.88,-0,-0
2016-12-23,-0,-0,-0,2979.23,-0,-0
2016-12-26,-0,-0,-0,2908.51,-0,-0
2016-12-27,-0,-0,-0,2973.02,-0,-0
2016-12-28,-0,-0,-0,2999.12,-0,-0
2016-12-29,-0,-0,-0,3034.58,-0,-0
2016-12-30,-0,-0,-0,3065.15,-0,-0
2017-01-02,-0,-0,-0,3103.64,-0,-0
2017-01-03,-0,-0,-0,3146.24,-0,-0
2017-01-04,-0,-0,-0,3166.56,-0,-0
2017-01-05,-0,-0,-0,3196.61,-0,-0
2017-01-06,-0,-0,-0,3184.26,-0,-0
2017-01-09,-0,-0,-0,3201.95,-0,-0
2017-01-10,-0,-0,-0,3233.44,-0,-0
2017-01-11,-0,-0,-0,3268.6,-0,-0
2017-01-12,-0,-0,-0,3265.63,-0,-0
2017-01-13,-0,-0,-0,3266.11,-0,-0
2017-01-16,-0,-0,-0,3296.12,-0,-0
2017-01-17,-0,-0,-0,3301.36,-0,-0
2017-01-18,-0,-0,-0,3338.81,-0,-0
2017-01-19,-0,-0,-0,3339.53,-0,-0
2017-01-20,-0,-0,-0,3261.72,-0,-0
2017-01-23,-0,-0,-0,3278.74,-0,-0
2017-01-24,-0,-0,-0,3300.48,-0,-0
2017-01-25,-0,-0,-0,3336.83,-0,-0
2017-01-27,-0,-0,-0,3368.56,-0,-0
2017-01-30,-0,-0,-0,3368.02,-0,-0
2017-01-31,-0,-0,-0,3320.37,-0,-0
2017-02-01,-0,-0,-0,3399.95,-0,-0
2017-02-02,-0,-0,-0,3431.09,-0,-0
2017-02-03,-0,-0,-0,3495.45,-0,-0
2017-02-06,-0,-0,-0,3517.14,-0,-0
2017-02-07,-0,-0,-0,3508.18,-0,-0
2017-02-08,-0,-0,-0,3537.61,-0,-0
2017-02-09,-0,-0,-0,3548.83,-0,-0
2017-02-10,-0,-0,-0,3550.78,-0,-0
2017-02-13,-0,-0,-0,3511.96,-0,-0
2017-02-14,-0,-0,-0,3485.96,-0,-0
2017-02-15,-0,-0,-0,3419.15,-0,-0
2017-02-16,-0,-0,-0,3472.47,-0,-0
2017-02-17,-0,-0,-0,3501.48,-0,-0
2017-02-20,-0,-0,-0,3530.61,-0,-0
2017-02-21,-0,-0,-0,3562.07,-0,-0
2017-02-22,-0,-0,-0,3530.88,-0,-0
2017-02-23,-0,-0,-0,3537.93,-0,-0
2017-02-27,-0,-0,-0,3535.51,-0,-0
2017-02-28,-0,-0,-0,3587.97,-0,-0
