Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2014-07-25,15494.85,15571.9,15272.45,15322.25,27779539,2004.06
2014-07-28,15399.5,15403.9,15162.05,15212.15,22721782,1518.82
2014-07-30,15256.2,15470.6,15184.65,15452.4,29165299,2114.15
2014-07-31,15447.9,15499.5,15233,15267.6,39207840,2521.59
2014-08-01,15137.6,15417.25,15096.1,15127.8,36343480,2552.56
2014-08-04,15242.25,15326.15,15128.1,15242.35,22936170,1608.97
2014-08-05,15283.6,15343.5,15105.9,15293.25,27423613,1914.14
2014-08-06,15209.05,15239.35,14983.5,15008.65,21257923,1447.41
2014-08-07,15004.85,15135.1,14956.85,14986.85,21979231,1474.36
2014-08-08,14831.75,14858.95,14709.1,14765.75,27150257,2111.53
2014-08-11,14858.75,14896.9,14807,14846.8,20923637,1353.04
2014-08-12,14943.8,15078.1,14850.15,15056.7,19702406,1355.69
2014-08-13,15007.25,15078.35,14843.8,14910.9,27185856,1891.94
2014-08-14,14954.2,15144.75,14940.3,15089.65,24745845,1721.61
2014-08-18,15099.7,15465.05,15068.35,15439.75,28413852,1934.99
2014-08-19,15507.05,15624.35,15469.85,15524.65,31942362,2176.22
2014-08-20,15566.75,15566.75,15448.9,15481.7,19905172,1527.02
2014-08-21,15475.5,15721.95,15462.5,15662.2,34520563,2517.99
2014-08-22,15699.05,15865.3,15696.3,15819.15,32028572,2380.35
2014-08-25,15817.55,15973.35,15625.45,15669,22469543,1776.03
2014-08-26,15530.65,15674.55,15503.4,15624.1,21077883,1476.42
2014-08-27,15745.6,15758.85,15669.05,15717.65,18352395,1415.7
2014-08-28,15758.05,15794.6,15688.15,15740.4,27074422,2024.19
2014-09-01,15790.25,16060.2,15790.25,16012.8,23685389,1701.46
2014-09-02,16049.75,16170.85,16047.3,16130.55,26315789,1932.56
2014-09-03,16208.55,16208.55,16048.1,16110,30657042,1996.3
2014-09-04,16102.9,16114.75,15926.65,16033.55,21703976,1592.89
2014-09-05,16030.45,16111,15891.75,15982.5,21486911,1577.88
2014-09-08,16084.2,16222.55,16049.25,16206.7,20521106,1495.61
2014-09-09,16171.8,16199.1,16085.7,16156.75,17489600,1347.17
2014-09-10,16173.5,16190.5,16053.9,16151.75,20602012,1644.66
2014-09-11,16197.3,16309.7,16166.85,16204.15,30041684,1846.93
2014-09-12,16208,16278.65,16145.7,16254.15,22583271,1553.99
2014-09-15,16158.65,16239.7,16106.05,16167.55,27061568,1801.37
2014-09-16,16160.7,16169.6,15814.65,15844.1,28607396,1759.9
2014-09-17,15926.85,15937.3,15799.7,15838.6,22263757,1561.99
2014-09-18,15778.75,16173.8,15770.8,16156.85,21551813,1641.85
2014-09-19,16197.5,16197.5,16064.6,16152.15,23901299,1648.14
2014-09-22,16052.55,16272.35,16021.15,16194.55,19099454,1412.1
2014-09-23,16194.4,16240.55,15894.55,15902.85,23894197,1833.52
2014-09-24,15883.45,15954.45,15625.85,15740.3,26015651,2001.75
2014-09-25,15690.5,15734.1,15213.35,15299.05,41715540,3148.15
2014-09-26,15262.9,15666.4,15168.4,15607.25,37253894,2679.3
2014-09-29,15636.45,15636.45,15420.8,15473.55,20414879,1381.41
2014-09-30,15441.35,15596.1,15336.7,15392.25,28367263,1913.24
2014-10-01,15370.7,15377.6,15270.95,15316.2,20668460,1323.06
2014-10-07,15214.25,15344.6,15157.7,15180.25,20601315,1574.35
2014-10-08,15130.35,15371.8,15130.35,15344,19840589,1410.06
2014-10-09,15434.35,15795.65,15434.35,15741.2,27780819,1784.65
2014-10-10,15603.45,15628.75,15439.35,15453.8,24179823,1362.02
2014-10-13,15360.7,15705.7,15301.65,15677.5,26082820,1597.67
2014-10-14,15790.95,15843.7,15560.25,15751.55,32225926,1864.61
2014-10-16,15690.35,15836.15,15477.05,15541.6,30855086,2004.6
2014-10-17,15617.35,15973.5,15603.45,15929.8,31311659,1962.83
2014-10-20,16259.7,16297.25,16157.05,16216.6,32100648,2135.01
2014-10-21,16281.95,16452.85,16269,16427.25,37131786,2498.99
2014-10-22,16570.4,16572.5,16365.6,16444.7,22170074,1623.45
2014-10-23,16508.4,16524.9,16444.05,16470.05,2960759,209.33
2014-10-27,16538.9,16664.3,16470.85,16556.6,22942944,1637.58
2014-10-28,16607.5,16702.3,16607.5,16667,18058541,1600.86
2014-10-29,16770.2,16770.2,16596.25,16634.05,19023898,1619.2
2014-10-30,16606.5,16776.35,16561.35,16760.05,32012908,2565.48
2014-10-31,16812.45,17060.15,16783.65,17045.05,30066791,2379.73
2014-11-03,17087,17168.4,16934.85,17134.1,27947948,1997.6
2014-11-05,17201.45,17425.2,17157.8,17352.95,26884330,2313.87
2014-11-07,17366.85,17383.6,17202.2,17347.05,27539546,2078.62
2014-11-10,17364.65,17412,17203,17262.4,18619468,1436.89
2014-11-11,17266.25,17434.15,17220.45,17390.2,22486483,1805.57
2014-11-12,17461.45,17635.9,17453.45,17587.05,27093290,2126.71
2014-11-13,17645.3,17651,17389.65,17453,23662826,2014.64
2014-11-14,17460.55,17601.15,17410.5,17576.8,27021001,2714.55
2014-11-17,17571.7,17676.6,17469.25,17640.4,26928513,2918.64
2014-11-18,17672.85,17750.25,17601.15,17702.55,24168195,2396.84
2014-11-19,17739.2,17745.7,17557.1,17585.65,19839984,1807.93
2014-11-20,17649.35,17681.8,17546.7,17645.05,38059457,1934.7
2014-11-21,17767.75,18139.95,17716.65,18056.3,56331995,3290.41
2014-11-24,18128.6,18313.1,18119.65,18281.95,40439295,2126.39
2014-11-25,18261.95,18261.95,17992.5,18037.05,57611224,2730.78
2014-11-26,17914.35,18128.15,17890.85,17975.95,32391132,1895.92
2014-11-27,17988.7,18054.65,17898.4,18022.5,44024254,2487.49
2014-11-28,18082.4,18615.4,18082.4,18513.15,67159535,3499.68
2014-12-01,18586.95,18676.1,18497,18525.3,43682395,2499.43
2014-12-02,18434.75,18601.85,18301,18555.85,54738132,2782.67
2014-12-03,18549.75,18723.65,18518,18645.85,44130903,2368.4
2014-12-04,18758.8,18793.15,18575.35,18782.85,46278757,2056.97
2014-12-05,18827.6,18875.45,18706.25,18756.75,41358139,1933.54
2014-12-08,18804.95,18804.95,18486.55,18510.05,32475946,1507.98
2014-12-09,18499.95,18585.35,18248.1,18290.65,39683603,1710.9
2014-12-10,18183.1,18532.9,18183.1,18462.95,47192327,2061.36
2014-12-11,18427.5,18529.65,18218.4,18405,45844918,2034.58
2014-12-12,18413.7,18501.75,18236.55,18299.75,38148580,1651.16
2014-12-15,18176.7,18470.05,18157.25,18372.65,41440078,1897.66
2014-12-16,18249,18308.95,17776.35,17830.55,63860864,2635.91
2014-12-17,17762.25,18051.85,17502.45,17865.75,81367367,3305.99
2014-12-18,18238,18356.3,18109.35,18326.6,56245826,2226.37
2014-12-19,18545.7,18563.6,18413.75,18478.9,63612345,2565.23
2014-12-22,18562.35,18801.15,18424,18747.35,39132217,1620.88
2014-12-23,18746.8,18923.6,18558.5,18603.75,41066755,1733.21
2014-12-24,18582.75,18709.15,18493.3,18535.35,54661971,2308.86
2014-12-26,18602.55,18681.75,18448.6,18557.2,29898270,1165.86
2014-12-29,18589.6,18700.7,18501.05,18528.35,26414596,1065.86
2014-12-30,18573.25,18671.95,18428.1,18647.55,33793298,1442.86
2014-12-31,18659.6,18774.2,18659.6,18736.65,27006490,1196.26
2015-01-01,18728.2,18781.55,18638.85,18750.45,20469847,810.17
2015-01-02,18752.2,19118.85,18752.2,19057.8,41288039,1713.48
2015-01-05,19155.2,19166,18987.7,19017.4,36318747,1497.4
2015-01-06,18874.6,18874.6,18388.35,18430.75,52069776,2124.64
2015-01-07,18382.55,18482.05,18211.5,18304.25,58241387,2341.58
2015-01-08,18587.1,18752.3,18486.2,18701.4,47744703,2208.7
2015-01-09,18845.9,18864,18479.65,18637.25,51848548,2360.78
2015-01-12,18632,18822.05,18530.1,18795.85,35089936,1429.2
2015-01-13,18889,18920.65,18642.8,18707.2,44597947,2054.14
2015-01-14,18670.4,18769.65,18517.9,18603.8,41590949,1849.89
2015-01-15,19340.45,19410.4,19061.35,19235.65,86507935,3633.25
2015-01-16,19274.15,19275.8,19108.35,19223.15,64054519,2727.26
2015-01-19,19345.65,19434.2,19299.1,19406.05,43457730,1841.28
2015-01-20,19446.8,19808.25,19446.8,19767.05,53748223,2506.48
2015-01-21,19811.85,19964.95,19803.15,19843.25,70754102,3107.26
2015-01-22,19898.5,19964.25,19788.7,19917.65,48970464,2088.71
2015-01-23,20133.85,20167.65,19967.35,20072.7,60572191,2518.75
2015-01-27,20179.8,20609.25,20098.25,20555.25,54239370,2361.39
2015-01-28,20507.5,20907.55,20435,20491.75,67840741,3129.13
2015-01-29,20475.7,20579,20338.95,20528.6,74660443,3311.8
2015-01-30,20600.65,20600.65,19732.45,19843.75,120252455,4112.58
2015-02-02,19778.95,19991.4,19564.5,19865.9,90687967,3676.27
2015-02-03,19941.7,19963.7,19303.5,19382.95,107824150,3966.45
2015-02-04,19423.25,19423.25,19113.35,19174,81360048,3179.43
2015-02-05,19170.15,19444.65,18977.9,19051.9,70976148,2647.49
2015-02-06,19066.25,19119.7,18740.35,18786.7,72602607,2547.37
2015-02-09,18650,18667.05,18379.6,18403.85,60429342,2079.53
2015-02-10,18242.95,18933.7,18226.9,18752.5,95139429,3524
2015-02-11,18890.75,19051.8,18890.75,18940.8,56943797,2057.01
2015-02-12,19073.45,19176.8,18739.85,19128.6,71078575,2479.52
2015-02-13,19284.3,19441,19164.25,19369.7,114369392,3822.34
2015-02-16,19518.85,19532.7,19127.15,19189.95,57732371,2122.5
2015-02-18,19226.4,19389.8,19171.9,19296.5,46736878,1740.35
2015-02-19,19296.15,19377.45,18876.25,19188.3,53870593,1956.43
2015-02-20,19157.3,19307.8,18882.25,19073.55,63838362,2321.42
2015-02-23,19199.15,19219.75,18835.35,18913.4,51088766,2071.28
2015-02-24,18940.45,19022.15,18737.75,18883.8,59152218,2395.76
2015-02-25,18969.2,19069.15,18700.2,18733.05,54229904,2122.15
2015-02-26,18781.4,18795.1,18489.6,18538.1,76878910,2894.35
2015-02-27,18659.65,19114.45,18654.85,19074.55,69819276,2581.78
2015-02-28,19306.5,19776.9,19023.55,19691.2,100390043,4013.78
2015-03-02,19954.5,20065.5,19750.85,20008.1,76974161,3513.38
2015-03-03,20043.4,20043.4,19821.55,19961.2,58340797,2359.94
2015-03-04,20541.65,20541.65,19555.1,19643.9,118684182,4758.11
2015-03-05,19605.6,19830.35,19398.75,19748,59875106,2436.46
2015-03-09,19545.25,19545.25,19112.65,19145.55,53042357,2049.83
2015-03-10,19170.3,19271.8,18915.1,19054.4,57599232,2164.93
2015-03-11,19050.3,19181.8,18917.9,19044,55360126,2007.31
2015-03-12,19201.1,19255.9,19095.3,19141.85,41367973,1616.17
2015-03-13,19359.75,19376.85,18737.35,18779.8,54939717,2009.37
2015-03-16,18786.65,18912.85,18688,18837.35,48153899,1879.14
2015-03-17,18961.3,19121.85,18781.5,19058.25,47743992,1758.87
2015-03-18,19080.25,19234.4,18937.25,19147.25,59060854,2112.6
2015-03-19,19345.7,19373.45,18739.85,18811.15,51683013,2152.84
2015-03-20,18778.8,18782.95,18541.5,18606.35,62962667,2394.26
2015-03-23,18695.05,18696.7,18409.9,18449,42987120,1577.49
2015-03-24,18348.35,18546.25,18289.75,18331.45,62690934,2321.27
2015-03-25,18364.3,18433,18271.6,18310.1,53985052,2021.21
2015-03-26,18138.8,18224.1,17729.1,17831.65,104061184,4444.31
2015-03-27,18013.65,18092.4,17719.35,18044.8,79498523,2881.25
2015-03-30,18160.2,18393.25,18089.45,18361.8,50868224,1892.47
2015-03-31,18424.1,18494.35,18158.55,18206.65,57948741,2023.51
2015-04-01,18204.55,18668.85,18131.4,18617.85,45673069,1589.69
2015-04-06,18702.6,18702.6,18455.2,18605.45,47587506,1778.08
2015-04-07,18666.6,18669.6,18351.8,18469.3,53179556,2022.51
2015-04-08,18559.55,18595.6,18381.55,18416.6,45753359,1657.73
2015-04-09,18523.35,18894.75,18401.45,18875.85,72684119,2674.77
2015-04-10,18869.85,18896.5,18724.95,18800.85,54223553,1938.29
2015-04-13,18842.25,18890.65,18708.3,18798.25,43773210,1619.82
2015-04-15,18848.65,19038.5,18615.85,18716.3,66391246,2650.82
2015-04-16,18731.65,18731.65,18504.7,18637.05,55609375,2228.76
2015-04-17,18618.5,18625.75,18321.75,18345.55,57298263,2242.75
2015-04-20,18386.25,18500.3,17984.65,18112.75,57294278,2301.6
2015-04-21,18102.3,18328.35,18036.9,18105.75,53177130,2098.63
2015-04-22,18196.85,18297.2,17798.65,18243.7,61974250,2452.83
2015-04-23,18350.35,18433.8,18143.75,18245.6,56980744,2726.39
2015-04-24,18290.75,18290.75,17916.8,18001.9,52289660,2100.28
2015-04-27,18063.6,18075.7,17738.9,17767.6,66541958,2360.94
2015-04-28,17766.55,18320.1,17766.55,18246.25,77448235,2907.93
2015-04-29,18255.8,18431.9,18202.4,18302.65,60010265,2353.96
2015-04-30,18318.85,18430.05,18163.9,18338.1,92163016,3863.55
2015-05-04,18417.5,18586.3,18350.95,18501.3,38833685,1454.35
2015-05-05,18500,18563.05,18396.8,18471.45,39419171,1844.4
2015-05-06,18436.9,18580.1,17757.7,17799.55,66730522,2647.06
2015-05-07,17751.4,17751.4,17246.55,17376.9,60253207,2309.36
2015-05-08,17600.25,17907.5,17600.25,17796.6,88963421,2861.54
2015-05-11,17921.15,18240.65,17841.75,18199.75,108498669,2834.03
2015-05-12,18193.55,18193.55,17597.75,17628.65,69364982,2206.9
2015-05-13,17779.25,18127.8,17650.35,18097.45,63573496,2280.41
2015-05-14,18071,18156.95,17806.1,18116.2,54448233,1859.95
2015-05-15,18178.4,18260.3,18108.55,18183.15,63070882,2270.96
2015-05-18,18274.6,18439.7,18213.75,18422.95,46167235,1640.83
2015-05-19,18364.9,18556.05,18296.75,18380.4,54669360,1979.4
2015-05-20,18432.6,18619.6,18432.6,18555.15,42764836,1538.13
2015-05-21,18593.85,18603.8,18398.65,18513.15,51708394,1736.47
2015-05-22,18560.85,18755.45,18354.55,18433.3,110163572,3388.67
2015-05-25,18405.05,18475.55,18302.5,18324.85,52100958,1703.7
2015-05-26,18339.1,18378.2,18226,18329.3,35176215,1219.4
2015-05-27,18299.65,18561.5,18236.25,18538.85,47772490,1601.13
2015-05-28,18562.75,18639.65,18381.75,18449.2,78588818,2738.15
2015-05-29,18486.4,18751.2,18461.45,18721.35,58085375,2009.08
2015-06-01,18721.15,18832.5,18598.7,18617,35755937,1352.68
2015-06-02,18656.05,18656.05,17932.3,17977.3,66799306,2331.6
2015-06-03,17978.15,17978.15,17567.2,17721.4,73475921,2506.46
2015-06-04,17757.35,17777.9,17469.65,17719.2,68045447,2316.6
2015-06-05,17679.9,17786.5,17506.25,17549.25,59916302,2135.17
2015-06-08,17542.5,17561.4,17358.45,17432.6,61733263,2014.79
2015-06-09,17413.45,17560.5,17392.95,17489.9,57344058,1928.03
2015-06-10,17485.9,17782,17485.9,17707.25,49732467,1851.67
2015-06-11,17819.6,17821.9,17264.2,17304.4,75497870,2598.88
2015-06-12,17298.45,17551.35,17174.7,17523.55,56900277,1978.75
2015-06-15,17499.35,17579,17366.15,17458.7,51230225,1787.9
2015-06-16,17368.45,17651.9,17293.45,17602.45,47541970,1693.78
2015-06-17,17681.2,17692.55,17533.45,17584.05,50116633,1830.49
2015-06-18,17661.9,17797.35,17630.65,17733.55,53456551,1930.96
2015-06-19,17758.95,17935.3,17730.7,17880.85,45309746,1524.98
2015-06-22,17956.55,18420.95,17950.6,18334.5,61419191,2154.12
2015-06-23,18414.55,18499.6,18287.25,18391.35,61660708,2112.19
2015-06-24,18403.9,18499.75,18304.95,18365.55,50177396,1766.86
2015-06-25,18312.85,18539.15,18278.7,18492.9,83574982,2822.78
2015-06-26,18461.6,18461.6,18199.25,18371.5,51902054,1740.31
2015-06-29,17962.5,18291.75,17821.9,18241.25,56450814,1846.26
2015-06-30,18204.85,18342.5,18086.8,18296.1,57085356,1978.5
2015-07-01,18275.6,18629.15,18261.9,18581.6,58558613,2034.29
2015-07-02,18605.1,18642.85,18513.3,18585.55,46594751,1838.3
2015-07-03,18535.7,18756.65,18535.7,18729.65,37531821,1423.01
2015-07-06,18488.35,18855.9,18417.35,18825.15,42769838,1692.4
2015-07-07,18794.1,18980.65,18713.15,18798.5,46335758,1680.1
2015-07-08,18579.65,18669.45,18402.85,18463.15,61686240,2520.84
2015-07-09,18442.15,18584,18409.2,18508.7,40159309,1530.46
2015-07-10,18584.95,18767.8,18534.55,18719.8,47365522,1655.66
2015-07-13,18753.8,18929.2,18657.6,18893.55,44253570,1920.38
2015-07-14,18913.75,18940.85,18734.4,18780.2,41870853,1554.23
2015-07-15,18801.5,18894.9,18773.9,18816.25,39321890,1278.66
2015-07-16,18870.5,19195.4,18867.5,19168.05,59754376,2629.76
2015-07-17,19175.3,19229.05,19069.3,19094.7,37799797,1540.99
2015-07-20,19126.1,19149.05,18852.7,19032.7,57348699,1474.65
2015-07-21,19042.95,19101.5,18702.45,18723.4,40091629,1456.01
2015-07-22,18683.3,19038.15,18613.6,18997,45250592,1661.48
2015-07-23,18990.85,19091.45,18819.25,18865,41291991,1521.39
2015-07-24,18832.45,18860.75,18613.55,18635.85,59850422,2291.52
2015-07-27,18566.55,18566.55,18187.45,18213.05,48338057,1715.4
2015-07-28,18250.65,18379.1,18174.2,18282.8,92774462,2575.39
2015-07-29,18331.55,18383.65,18264.3,18323.4,54583692,1922.34
2015-07-30,18383,18521.75,18367.2,18440.4,106468416,2892.59
2015-07-31,18489.85,18828.85,18474.8,18729.85,117407559,3649.78
2015-08-03,18782.65,19016.4,18782.65,18914.7,94100555,2911.08
2015-08-04,18968.25,19067.35,18758.9,18972.6,104132738,3200.31
2015-08-05,19047.3,19103.7,18868.65,18928.55,67018432,1960.65
2015-08-06,18946.3,19100.55,18830.4,19029.35,59517717,1832.47
2015-08-07,18992.8,19019.65,18849.15,18893.55,41653570,1299.91
2015-08-10,18926.1,19071.35,18781.3,18875,43121213,1446.95
2015-08-11,18918.55,18918.55,18555.5,18616.9,76413031,2272.9
2015-08-12,18515.2,18515.2,18034.75,18059.75,68321743,2143.2
2015-08-13,18211.5,18359.25,18080.5,18175.4,56495503,1878.94
2015-08-14,18275.5,18766,18193.1,18723.6,68472344,2189.85
2015-08-17,18763.05,18896.45,18580.65,18822.05,122687958,3249.4
2015-08-18,18862.15,18874.1,18595.5,18780.85,81705775,2363.47
2015-08-19,18753.45,18803.5,18636.1,18703.25,54367547,1719.95
2015-08-20,18533.25,18711.35,18219.9,18283.1,76744606,2633.36
2015-08-21,17978.25,18118.8,17842.1,18057.2,86612685,3061.52
2015-08-24,17446.35,17446.35,16740.7,16811.8,138307572,4458.02
2015-08-25,17084.15,17269.15,16670.55,17192.75,123179428,3659.72
2015-08-26,17113.1,17172.2,16875.5,16917.65,83956178,2370.31
2015-08-27,17175.65,17249.5,17061.85,17214.4,115472196,3573.28
2015-08-28,17425.3,17569.8,17099.8,17211.95,76587431,2548.57
2015-08-31,17137.25,17353.3,17028.9,17146.55,69185388,2015.18
2015-09-01,16983.8,16983.8,16436.85,16530.3,82805160,2561.32
2015-09-02,16703.95,16714.5,16218.65,16252.7,92263285,2721.1
2015-09-03,16404.95,16607.4,16320.55,16555.4,67618554,2045.04
2015-09-04,16444.2,16444.2,15933.15,16129.1,88284844,2544.32
2015-09-07,16222.2,16273.35,15762.2,15790.1,70985097,2071.52
2015-09-08,15888.5,16419,15819.55,16350.95,82216809,2722.37
2015-09-09,16658.35,16781.55,16462.45,16631.5,86171475,2809
2015-09-10,16351.75,16711.55,16192.25,16597.65,62602462,1936.25
2015-09-11,16682.25,16781.15,16518.8,16612.6,62307225,1883.93
2015-09-14,16596.5,16937.9,16525.15,16911.8,50037659,1632.82
2015-09-15,16905.8,16919.45,16681.55,16739.55,62041195,2006.14
2015-09-16,16885.2,17015.75,16780.15,16964.85,56132969,1918.47
2015-09-18,17184.25,17602,17156.2,17409.15,101963107,3490.04
2015-09-21,17186.05,17571.3,17178.85,17542.9,54440559,1755.03
2015-09-22,17574.6,17652.35,16946.25,17031.15,66788167,2106
2015-09-23,16783.8,17309.7,16759,17255.3,62555647,2058.16
2015-09-24,17206.1,17283.1,17070.55,17196.65,57933912,2058.28
2015-09-28,17286.25,17384.75,17073.95,17100.3,44270111,1610.18
2015-09-29,16859.75,17461.35,16648.3,17281.2,121822683,4146.63
2015-09-30,17404.75,17449.85,17100.2,17216.3,69972702,2451.94
2015-10-01,17362.95,17390.6,17111.65,17150.2,47938874,1672.66
2015-10-05,17373.55,17699.75,17362.7,17674.05,63887128,2219.7
2015-10-06,17822.7,17827.15,17493.75,17605.35,54328513,1785.8
2015-10-07,17577.5,17674.55,17500.35,17616.8,50519627,1781.59
2015-10-08,17622.85,17622.85,17401.2,17474.3,50874056,1739.83
2015-10-09,17640.4,17749.55,17498.45,17590.25,56206754,2061.15
2015-10-12,17642.6,17759.8,17546.95,17583.15,51852861,1486.42
2015-10-13,17530.55,17632.25,17473.7,17554.85,42876621,1378.63
2015-10-14,17453,17598.1,17434.05,17543.25,36203784,1182.98
2015-10-15,17604.45,17752.7,17582.85,17686.1,45583753,1558.44
2015-10-16,17701.5,17947.75,17583.55,17912.85,47119014,1583.34
2015-10-19,17911.65,17954.9,17817.95,17855.05,33082057,1094.46
2015-10-20,17843.65,17940.4,17755.65,17830.25,43600373,1418.03
2015-10-21,17814.55,17891.75,17565.35,17710.55,75991251,1585.71
2015-10-23,17859.75,17980.5,17852.55,17934.05,52769531,1641.27
2015-10-26,18027.1,18029.05,17798.65,17815.05,48475058,1510.58
2015-10-27,17738.45,17855.35,17738.45,17806.3,44418165,1729.55
2015-10-28,17589.35,17682.45,17281.4,17373.15,88770165,3350.25
2015-10-29,17388.4,17400.2,17178.85,17212.2,83585173,3212.52
2015-10-30,17249.9,17399.1,17170.35,17354.5,76279136,2769.24
2015-11-02,17351.45,17372.25,17208.95,17340.6,48711521,1592.49
2015-11-03,17436.5,17466.2,17265.05,17325.6,44370782,1520.72
2015-11-04,17449,17449,17175.65,17221.05,41020104,1306
2015-11-05,17166.45,17166.45,16957.35,16995.1,46706567,1516.61
2015-11-06,17003,17143.6,16911.6,17086.5,120185655,2901.44
2015-11-09,16667.9,17069,16587.25,17003,80562033,2519.91
2015-11-10,16895.2,17047.3,16805.05,16836,60864871,1692.89
2015-11-11,16944.7,17016.8,16935.9,16956,10972178,393.04
2015-11-13,16829.3,16962.55,16741.8,16932.85,47160823,1655.74
2015-11-16,16881.65,17230.5,16855.5,17184.9,50710286,1543.3
2015-11-17,17302.55,17302.55,17028.2,17140.45,53695877,1608.57
2015-11-18,17108.9,17186.7,16787.55,16812.1,44250311,1342.1
2015-11-19,16944.35,17110.35,16874.7,17071.9,42911555,1427
2015-11-20,17022.7,17262.85,16931.3,17055.6,56529641,1862.49
2015-11-23,17120.25,17126.35,16969.35,17060.25,45465543,1430.55
2015-11-24,17012.85,17108.4,16964.9,16988.65,39690936,1265.36
2015-11-26,16988.2,17111.45,16972.6,17036.55,74810537,2690.8
2015-11-27,17095.2,17403.65,17049.55,17370.95,70130117,2097.43
2015-11-30,17336.25,17498.35,17336.25,17430.4,57553672,1861.22
2015-12-01,17456.75,17495.45,17353.85,17398.55,40750147,1395.83
2015-12-02,17457.15,17470.85,17164,17218.5,40854274,1263.18
2015-12-03,17137.8,17219,17080.25,17110.1,41691597,1323.84
2015-12-04,17009.45,17009.45,16880.35,16897.3,47280436,1522.98
2015-12-07,17018,17031.85,16921.75,16947,34913097,1162.91
2015-12-08,16888.65,16943.05,16783.65,16801.15,43130595,1340.55
2015-12-09,16762.15,16868.6,16626.55,16660.75,41301150,1274.24
2015-12-10,16697.2,16745.25,16573.15,16711.05,50821530,1699.95
2015-12-11,16751.35,16758.7,16260.1,16342.5,79358482,2386.65
2015-12-14,16212.4,16440.85,16205.8,16350.65,60757601,1861.6
2015-12-15,16342.35,16425.15,16188.05,16398.65,56408351,1714.81
2015-12-16,16464.5,16640.4,16363.9,16579.4,67659792,1985.14
2015-12-17,16704.05,16771.8,16544.65,16741.5,72117905,2081.73
2015-12-18,16719.45,16737.7,16572.75,16594.3,68363392,2030.29
2015-12-21,16593.4,16848.6,16580.65,16825.15,43038799,1256.07
2015-12-22,16810.7,16946.1,16704.15,16749.2,55650655,1569.96
2015-12-23,16828.35,16913.15,16812.5,16882.5,37200425,1077.83
2015-12-24,16926.95,16939.6,16756.9,16811,27091752,807.26
2015-12-28,16843.4,17019,16843.4,16979.15,41135712,1365.1
2015-12-29,16988.3,17045.55,16921.15,16991.45,36299594,1153.71
2015-12-30,16997.5,17011.3,16889.05,16917.9,40935766,1101.5
2015-12-31,16916.05,16972.25,16896.65,16922.2,59187548,1742.66
2016-01-01,16932.5,17067.45,16824.05,17039.25,29215687,842.48
2016-01-04,16966.35,16966.35,16575.45,16599.15,52324127,1541.5
2016-01-05,16652.05,16670.2,16474.85,16542.5,53646729,1398.28
2016-01-06,16505.45,16614.95,16377.65,16433.15,55221322,1497.85
2016-01-07,16256.55,16256.55,16049.75,16073.85,76230933,2123.7
2016-01-08,16135.4,16229,16104.1,16142.65,53483569,1559.14
2016-01-11,15979.05,16156.8,15840.6,16016.25,67298931,1807.79
2016-01-12,16080.4,16080.4,15699.4,15734.8,98499719,2317.63
2016-01-13,15835.05,15956.25,15532.25,15871.85,113380181,2788.44
2016-01-14,15612.1,15803.2,15453.4,15609.8,81791556,2078.88
2016-01-15,15621.85,15650.7,15154.35,15206.3,98894244,2370.35
2016-01-18,15165.2,15270.4,14956.95,15020.8,121191177,2858.69
2016-01-19,15086.75,15338.2,15086.75,15269.65,85097353,2244.94
2016-01-20,15059.5,15533.45,14754.65,14935.5,92651950,2387.1
2016-01-21,15132.2,15364.6,14918.15,15101.2,109781594,2868.71
2016-01-22,15343.15,15575.65,15274.9,15497.55,87614131,2171.13
2016-01-25,15667,15682.65,15495.1,15561.15,66198778,1818.37
2016-01-27,15648.4,15673.95,15442.2,15534.6,68640342,1620.28
2016-01-28,15569.55,15572.2,15349.75,15381.45,85676389,2253.06
2016-01-29,15140.15,15554.9,15136.85,15522.4,137127980,3961.51
2016-02-01,15547.75,15565.5,15281.35,15314.45,101914265,2931.57
2016-02-02,15353.6,15463.45,15018.85,15068,117353243,2840.84
2016-02-03,14897.4,14947.8,14777.75,14834.05,84639389,2169.51
2016-02-04,14969.2,14978.35,14761.4,14869.15,91114395,2315.65
2016-02-05,14928.25,15211.9,14890.9,15162.05,97272505,2486.58
2016-02-08,15206.3,15367.9,14960.1,15046.8,89200251,2170.65
2016-02-09,14830.4,14964.9,14760.8,14875.1,104650249,2188.07
2016-02-10,14740.2,14779.15,14490.2,14588.45,125483478,2671.87
2016-02-11,14518.65,14530.8,13969.85,14028.55,177103186,3557.95
2016-02-12,14088.6,14154.55,13810.6,13971.5,159082790,3869.88
2016-02-15,14120.9,14548.15,14120.5,14445,173684225,3623
2016-02-16,14602.25,14602.25,14136.8,14166.45,122479893,2661.57
2016-02-17,14165.25,14186.1,13892.1,14119.85,132908648,2737.11
2016-02-18,14301.75,14385.65,14180.9,14298.15,108987470,2402.51
2016-02-19,14243.45,14395.85,14207.35,14344.2,99325491,2016.18
2016-02-22,14331.2,14467.15,14322.65,14384.8,68267346,1536.4
2016-02-23,14373.3,14373.3,13961.75,14008.35,81430644,1965.76
2016-02-24,13873.7,13974.5,13760.25,13794.05,92126868,2031.46
2016-02-25,13844.45,13844.45,13519.9,13555.7,107787803,2375.44
2016-02-26,13715.1,13889.25,13595.2,13791.45,102344200,2155.84
2016-02-29,13818.9,14222.3,13407.25,13946.4,262463001,6538.28
